0;42,21333333;0;0,9;0,05;0,12375;0,9;1;0;5
0;139,6933333;0;0,3;0,09;0,428571429;0,975;1;0;5
0;24,08333333;0;0,6;0,9;0,6625;0,975;1;1;5
0;129,1733333;0;0,6;0,9;0,6625;0,975;1;1;5
0;82,22857143;1;0,07;0;0,0625;0,925;1;0;5
0;58,76056338;1;0,05;0,1;0;0,925;1;0;5
0;188,1971831;1;0;0,2;0;0,725;1;0;5
0;113,7323944;1;0,25;0,1;0;0,85;1;1;5
0;34,73239437;1;0,4;0,1;0,325;0,85;1;1;5
0;91,30985915;1;0,6;0,6;0,55625;1;1;1;5
0;64,73255814;0;0,8;0,5;0,75625;0,975;0;0;6
0;41,77906977;0;0,6;0,5;0,7125;1;0;0;6
0;165,3372093;0;0,8;0,9;0,9375;0,9;0;0;6
0;25,39325843;1;0,02;0,1;0;0,875;1;0;6
0;29,12359551;1;0,6;0,4;0,6;1;1;0;6
0;54,54205607;0;0,7;0,6;0,85625;1;0;0;7
0;126,5981308;0;0,65;0,45;0,614285714;0,775;1;1;7
0;31,6728972;0;0,15;0,05;0,171428571;1;1;1;7
0;62,90598291;0;0,8;0,85;0,8625;0,975;0;0;8
0;49,86324786;0;0,96;0,75;0,907142857;0,9;0;0;8
0;72,41025641;0;0,75;1;0,98125;1;0;0;8
0;58,25454545;0;0,5;0,6;0,9125;0,95;0;0;8
0;56,07272727;0;0,7;0,7;0,785714286;0,85;0;0;8
0;33,43636364;0;0,8;0,45;0,928571429;0,8;0;0;8
0;55,98290598;0;0,5;0,5;0,778571429;0,975;1;0;8
0;41,54545455;0;0,2;0,25;0,164285714;0,875;1;0;8
0;36,18181818;0;0,6;0,7;0,74375;1;1;0;8
0;55,92727273;0;0,4;0,4;0,75;0,975;1;1;8
0;36,21428571;1;0,03;0,85;0,8125;1;1;0;8
0;45,11504425;1;0;0,5;0,0025;0,85;1;1;8
0;92,81415929;1;0,4;0,1;0,325;0,85;1;1;8
0;71,01785714;1;0,45;0,5;0,1875;0,9;1;1;8
0;45,89285714;1;0,3;0,5;0;1;1;1;8
0;38,05357143;1;0,35;0,3;0,228571429;0,9;1;1;8
0;43,64220183;0;0,9;0,05;0,12375;0,9;1;0;9
0;40,64220183;0;0,4;0,5;0,875;1;1;1;9
0;76,84536082;1;0,8;0,5;0,6375;0,975;1;0;11
0;64,73195876;1;0,25;0,1;0;0,85;1;1;11
0;62,51546392;1;0,4;0,1;0,325;0,85;1;1;11
0;92,68571429;0;0,9;0,95;0,9625;0,9;0;0;12
0;58,16666667;1;0,5;0,5;0,25;0,975;1;1;12
0;56,77659574;0;0,3;0,4;0,45;1;1;0;13
0;53,33333333;0;0,55;0,5;0,8125;0,9;1;1;13
0;51,7037037;0;0,85;0,5;0,6375;1;1;1;13
0;58,06666667;1;0,3;0,3;0,3625;0,875;1;0;13
0;37,11111111;1;0,07;0;0,0625;0,925;1;0;13
0;58,93333333;1;0;0,2;0;0,725;1;0;13
0;75,71084337;1;0,5;0,4;0,125;1;1;1;13
0;108,1445783;1;0,02;0,3;0,05;0,925;1;1;13
0;139,0348837;0;0,3;0,49;0,73125;1;1;0;14
0;162,5612245;0;0,7;0,6;0,85625;1;0;0;15
0;69,74489796;0;0,9;0,95;0,9625;0,9;0;0;15
0;71,47058824;0;0,75;0,5;0,828571429;1;0;0;15
0;67,35714286;0;0,3;0,4;0,45;1;1;0;15
0;30,45918367;0;0,6;0,9;0,6625;0,975;1;1;15
0;67,27083333;1;0,4;0,7;0,5925;0,975;1;0;15
0;105,2708333;1;0,07;0;0,0625;0,925;1;0;15
0;266,2765957;1;0,4;0,5;0,6375;0,975;1;1;15
0;182,4680851;1;0,3;0,5;0,16875;0,975;1;1;15
0;158,2477064;1;0,2;0,45;0,264285714;0,775;1;1;16
0;33,98165138;1;0,15;0,1;0,257142857;1;1;1;16
0;61,85393258;0;0,7;0,6;0,85625;1;0;0;17
0;68,97752809;0;0,7;0,6;0,725;0,95;0;0;17
0;82;0;0,3;0,4;0,45;1;1;0;17
0;72,38202247;0;0,4;0,65;0,3625;0,95;1;0;17
0;54,26966292;0;0,5;0,4;0,485714286;0,95;1;1;17
0;77,21176471;1;0,5;0,4;0,125;1;1;1;17
0;84,91764706;1;0,45;0,35;0,361428571;0,85;1;1;17
0;48,33333333;0;0,8;0,5;0,75625;0,975;0;0;18
0;47,7037037;0;0,96;0,75;0,907142857;0,9;0;0;18
0;57,47222222;0;0,5;0,5;0,778571429;0,975;1;0;18
0;33,47222222;0;0,9;0,05;0,12375;0,9;1;0;18
0;41,875;1;0,7;0,7;0,721428571;1;1;0;18
0;23,92857143;1;0,02;0,1;0;0,875;1;0;18
0;59,52678571;1;0,5;0,5;0,25;0,975;1;1;18
0;35,88172043;0;0,96;0,75;0,907142857;0,9;0;0;19
0;141,0860215;0;0,8;0,9;0,9375;0,9;0;0;19
0;78,91397849;0;0,5;0,5;0,778571429;0,975;1;0;19
0;43,41935484;0;0,9;0,05;0,12375;0,9;1;0;19
0;47,40860215;0;0,55;0,5;0,8125;0,9;1;1;19
0;29,39583333;1;0,02;0,1;0;0,875;1;0;19
0;86,15625;1;0,5;0,5;0,25;0,975;1;1;19
0;75,26436782;0;0,9;0,95;0,9625;0,9;0;0;20
0;66,26436782;0;0,9;0,5;0,8375;1;0;0;20
0;66,06896552;0;0,9;0,8;0,95;0,875;0;0;20
0;92,77011494;0;0,3;0,4;0,45;1;1;0;20
0;141;0;0,4;0,5;0,3125;0,975;1;1;20
0;47,5862069;0;0,85;0,5;0,6375;1;1;1;20
0;28,05747126;0;0,15;0,05;0,171428571;1;1;1;20
0;109,0434783;1;0,07;0;0,0625;0,925;1;0;20
0;41,63043478;1;0,1;0,4;0,014285714;0,775;1;1;20
0;36,45348837;0;0,9;0,05;0,12375;0,9;1;0;21
0;59,47674419;1;0,25;0;0,31125;1;1;0;21
0;67,19767442;1;0,3;0,3;0,3625;0,875;1;0;21
0;96,26666667;1;0,45;0,5;0,1875;0,9;1;1;21
0;39,53153153;0;0,65;0,45;0,614285714;0,775;1;1;22
0;68,56701031;1;0,45;0,35;0,361428571;0,85;1;1;22
0;42,06521739;1;0,45;0,5;0,1875;0,9;1;1;22
0;120,6086957;1;0,3;0,5;0;1;1;1;22
0;41,7037037;1;0,07;0;0,0625;0,925;1;0;23
0;69,32432432;1;0,3;0,3;0,3625;0,875;1;0;23
0;65,49074074;1;0,1;0,4;0,014285714;0,775;1;1;23
0;119,3783784;1;0,3;0,25;0,234285714;0,975;1;1;23
0;91,98648649;0;0,9;0,5;0,875;1;0;0;24
0;144,5;0;0,7;0,7;0,785714286;0,85;0;0;24
0;50,67567568;0;0,6;0,7;0,74375;1;1;0;24
0;87,17567568;0;0,6;0,5;0,5;1;1;0;24
0;60,24675325;1;0,3;0,5;0;1;1;1;24
0;62,6875;0;0,2;0,8;0,46875;1;0;0;25
0;63,61458333;0;0,8;0,85;0,8625;0,975;0;0;25
0;70,79411765;1;0,45;0,5;0,1875;0,9;1;1;25
0;61,76470588;1;0,3;0,5;0;1;1;1;25
0;63,38235294;1;0,15;0,1;0,257142857;1;1;1;25
0;62,42592593;0;0,3;0,4;0,45;1;1;0;26
0;114,037037;0;0,4;0,65;0,3625;0,95;1;0;26
0;70,5625;1;0,1;1;0,70625;1;1;0;26
0;54,77083333;1;0,4;0,7;0,5925;0,975;1;0;26
0;33,81111111;1;0,15;0,1;0,257142857;1;1;1;26
0;115,2291667;1;0,02;0,3;0,05;0,925;1;1;26
0;72,64583333;1;0,1;0,4;0,014285714;0,775;1;1;26
0;95,72916667;1;0,3;0,25;0,234285714;0,975;1;1;26
0;51,36363636;0;0,75;1;0,98125;1;0;0;27
0;77,6969697;0;0,9;0,5;0,8375;1;0;0;27
0;68,18181818;0;0,3;0,5;0,775;1;1;1;27
0;56,93939394;0;0,6;0,9;0,6625;0,975;1;1;27
0;41,32432432;1;0,3;0,3;0,3625;0,875;1;0;27
0;90,81081081;1;0,1;1;0,70625;1;1;0;27
0;58,72972973;1;0,05;0,1;0;0,925;1;0;27
0;82,55454545;1;0,25;0,1;0;0,85;1;1;27
0;179,4054054;1;0,5;0,4;0,125;1;1;1;27
0;136,5487805;0;0,9;0,5;0,875;1;0;0;28
0;73,30487805;0;0,9;0,5;0,7975;1;1;1;28
0;67,38888889;0;0,8;0,5;0,80625;0,9;0;0;29
0;82,16666667;0;0,8;0,9;0,825;1;0;0;29
0;33,37037037;0;0,3;0,4;0,385714286;1;1;0;29
0;71,78703704;0;0,7;1;0,675;1;1;0;29
0;47,70093458;0;0,7;0,6;0,85625;1;0;0;30
0;237,5142857;0;0,7;0,3;0,7;0,85;0;0;30
0;79,91428571;0;0,6;0,5;0,5;1;1;0;30
0;81,17142857;0;0,35;0,2;0,22;0,95;1;0;30
0;91,65714286;0;0,4;0,4;0,75;0,975;1;1;30
0;59,14285714;0;0,6;0,5;0,6625;0,875;1;1;30
0;86,8;0;0,9;0,7;0,78125;0,95;1;1;30
0;75,54285714;0;0,8;0,5;0,542857143;0,925;1;1;30
0;95,85714286;0;0,25;0,3;0,20625;1;1;1;30
0;113,6176471;1;0,65;0,9;0,535714286;0,925;1;0;30
0;80,5;1;0,69;0,49;0,2625;1;1;0;30
0;118,5242718;1;0,5;0,4;0,125;1;1;1;30
0;76,2038835;1;0,1;0,4;0,014285714;0,775;1;1;30
0;75,44660194;1;0,6;0,6;0,55625;1;1;1;30
0;83,05882353;1;0,3;0,5;0,464285714;1;1;1;30
0;61,16346154;0;0,8;0,9;0,825;1;0;0;31
0;56,31818182;0;0,9;0,7;0,86875;0,95;0;0;31
0;27,29807692;0;0,3;0,4;0,385714286;1;1;0;31
0;100,5961538;0;0,9;0;0,26875;0,925;1;0;31
0;66,59090909;0;0,9;0;0,26875;0,925;1;0;31
0;55,47706422;1;0,03;0,85;0,8125;1;1;0;31
0;58,77981651;1;0,45;0,5;0,1875;0,9;1;1;31
0;190,921875;1;0,2;0,45;0,264285714;0,775;1;1;31
0;86,48235294;0;0,7;0,6;0,85625;1;0;0;32
0;114,0941176;0;0,9;0,95;0,9625;0,9;0;0;32
0;59,28235294;0;0,9;0,5;0,8375;1;0;0;32
0;66,89411765;0;0,65;0,45;0,614285714;0,775;1;1;32
0;23,05882353;0;0,6;0,9;0,6625;0,975;1;1;32
0;36,51764706;0;0,15;0,05;0,171428571;1;1;1;32
0;91,02702703;1;0,1;0,4;0,014285714;0,775;1;1;32
0;42,46153846;0;0,9;0,05;0,12375;0,9;1;0;33
0;153,6346154;0;0,55;0,5;0,8125;0,9;1;1;33
0;60,71153846;0;0,4;0,5;0,875;1;1;1;33
0;32,76923077;0;0,6;0,9;0,6625;0,975;1;1;33
0;67,63265306;1;0,3;0,3;0,3625;0,875;1;0;33
0;58,93877551;1;0,05;0,1;0;0,925;1;0;33
0;113,9450549;0;0,99;0,8;0,95;1;0;0;34
0;66,79120879;0;0,9;0,9;0,9;1;0;0;34
0;65,86813187;0;0,45;0,35;0,541428571;0,9;1;1;34
0;38,09278351;1;0,65;0,9;0,535714286;0,925;1;0;34
0;213,3195876;1;0,2;0,45;0,264285714;0,775;1;1;34
0;37,11340206;1;0,35;0,3;0,228571429;0,9;1;1;34
0;83,44897959;0;0,45;0,35;0,541428571;0,9;1;1;35
0;123,9784946;1;0,5;0,1;0,4375;0,975;1;0;35
0;123,9139785;1;0,4;0,5;0,6375;0,975;1;1;35
0;55,59139785;1;0,15;0,1;0,257142857;1;1;1;35
0;55,10714286;0;1;1;0,9125;0,875;0;0;36
0;51,96428571;0;0,9;1;0,73625;0,975;1;0;36
0;146,1058824;1;0,2;0,45;0,264285714;0,775;1;1;36
0;136,3513514;0;0,9;0,9;0,9;1;0;0;37
0;76,80851064;0;0,2;0,25;0,164285714;0,875;1;0;37
0;109,8108108;0;0,2;0,25;0,164285714;0,875;1;0;37
0;65,54054054;0;0,9;1;0,73625;0,975;1;0;37
0;89,51351351;0;1;0,7;0,9375;1;1;0;37
0;91,6;1;0,3;0,5;0;1;1;1;37
0;205,9714286;1;0,2;0,25;0,0125;0,925;1;1;37
0;75,89534884;1;0,5;0,1;0,4375;0,975;1;0;38
0;101,3139535;1;0,2;0,45;0,264285714;0,775;1;1;38
0;69,20930233;1;0,3;0,1;0,1125;1;1;1;38
0;152,7674419;1;0,4;0,5;0,6375;0,975;1;1;38
0;31,6509434;0;0,9;0,05;0,12375;0,9;1;0;39
0;136,3452381;0;0,9;0,95;0,9625;0,9;0;0;40
0;91,11538462;0;0,9;0,5;0,8375;1;0;0;40
0;65,57692308;0;0,9;0,05;0,12375;0,9;1;0;40
0;189,2692308;0;0,3;0,09;0,428571429;0,975;1;0;40
0;37,23809524;0;0,6;0,9;0,6625;0,975;1;1;40
0;95,84;1;0,25;0;0,31125;1;1;0;40
0;66,76;1;0,07;0;0,0625;0,925;1;0;40
0;60,05;0;0,9;0,9;1;0,75;0;0;41
0;105,9787234;0;0,9;0,95;0,9625;0,9;0;0;41
0;51,72;0;0,4;0,4;0,75;0,975;1;1;41
0;73,87234043;0;0,6;0,9;0,6625;0,975;1;1;41
0;95,66336634;1;0,4;0,4;0,107142857;0,875;1;0;41
0;62,51485149;1;0,03;0,85;0,8125;1;1;0;41
0;123,5643564;1;0,45;0,5;0,1875;0,9;1;1;41
0;109,8347826;0;0,7;0,3;0,7;0,85;0;0;42
0;68,46956522;0;0,75;0,5;0,828571429;1;0;0;42
0;106,7565217;0;0,99;0,8;0,95;1;0;0;42
0;69,33043478;0;0,95;0,9;1;1;1;0;42
0;58,43478261;1;0,3;0,1;0,1125;1;1;1;42
0;101,6753247;0;0,99;0,8;0,95;1;0;0;43
0;74,35064935;0;0,7;0,5;0,825;1;0;0;43
0;119,2631579;0;0,7;0,7;0,785714286;0,85;0;0;43
0;53,73684211;0;1;1;0,9125;0,875;0;0;43
0;94,36842105;0;0,95;0,9;1;1;1;0;43
0;138,2857143;0;0,9;0,7;0,78125;0,95;1;1;43
0;57,71052632;0;0,9;0,5;0,7975;1;1;1;43
0;59,15789474;0;0,5;0,7;0,8125;1;1;1;43
0;172,9295775;1;0,5;0,1;0,4375;0,975;1;0;43
0;62,80555556;1;0,03;0,85;0,8125;1;1;0;43
0;68,05555556;1;0,4;0,3;0,35;0,95;1;0;43
0;137,8055556;1;0,5;0,1;0,4375;0,975;1;0;43
0;121,4647887;1;0,3;0,1;0,1125;1;1;1;43
0;212,6666667;1;0,3;0,1;0,1125;1;1;1;43
0;120,7777778;1;0,4;0,5;0,6375;0,975;1;1;43
0;44,05555556;1;0,15;0,1;0,257142857;1;1;1;43
0;52,3;0;0,95;0,9;0,8875;0,9;0;0;44
0;69,45555556;0;0,7;0,7;0,785714286;0,85;0;0;44
0;79,14893617;0;0,8;0,5;0,75625;0,975;0;0;44
0;37,22222222;0;0,2;0,25;0,164285714;0,875;1;0;44
0;36,11111111;0;0,6;0,7;0,74375;1;1;0;44
0;48,87777778;0;0,6;0,1;0,8125;1;1;1;44
0;116,4555556;0;0,9;0,5;0,7975;1;1;1;44
0;39,86516854;1;0,03;0,85;0,8125;1;1;0;44
0;81,28089888;1;0,3;0,2;0,1875;0,875;1;0;44
0;100,9268293;1;0,05;0,1;0;0,925;1;0;44
0;111,5617978;1;0,45;0,5;0,1875;0,9;1;1;44
0;64,12359551;1;0,3;0,5;0;1;1;1;44
0;65,61797753;1;0,2;0,25;0,0125;0,925;1;1;44
0;44,07142857;0;0,7;0,6;0,85625;1;0;0;45
0;36,29761905;0;0,7;0,6;0,725;0,95;0;0;45
0;48,89285714;0;0,9;0,95;0,9625;0,9;0;0;45
0;51,13095238;0;0,7;0,9;0,775;1;1;0;45
0;39,35714286;0;0,3;0,4;0,45;1;1;0;45
0;48,47619048;0;0,4;0,65;0,3625;0,95;1;0;45
0;36,19047619;0;0,6;0,9;0,6625;0,975;1;1;45
0;44,14285714;1;0,05;0,1;0;0,925;1;0;45
0;59,5;1;0,02;0,3;0,05;0,925;1;1;45
0;44,89473684;0;0,4;0,4;0,75;0,975;1;1;46
0;151,2571429;1;0,3;0,2;0,1875;0,875;1;0;46
0;43,03225806;0;0,9;0,9;1;0,75;0;0;47
0;134,9347826;0;0,65;0,5;0,642857143;1;0;0;47
0;134,9565217;0;0,8;0,85;0,8625;0,975;0;0;47
0;61,86956522;0;0,75;1;0,98125;1;0;0;47
0;47,82608696;0;0,7;0,6;0,85625;1;0;0;47
0;48,47826087;0;0,7;0,6;0,725;0,95;0;0;47
0;70,80434783;0;0,9;0,95;0,9625;0,9;0;0;47
0;167,9347826;0;0,9;0,5;0,8375;1;0;0;47
0;66,10869565;0;0,7;0,45;0,78125;0,875;0;0;47
0;36,77419355;0;0,6;0,7;0,74375;1;1;0;47
0;65,76744186;1;0,4;0,4;0,107142857;0,875;1;0;47
0;56,63953488;1;0,03;0,85;0,8125;1;1;0;47
0;66,55813953;1;0,45;0,5;0,1875;0,9;1;1;47
0;69,93181818;0;0,99;0,8;0,95;1;0;0;48
0;73,51136364;0;0,9;0,9;0,9;1;0;0;48
0;75,42045455;0;0,9;0,7;0,86875;0,95;0;0;48
0;52,18181818;0;0,7;0,5;0,825;1;0;0;48
0;97,96590909;0;0,95;0,9;1;1;1;0;48
0;68,54545455;0;0,45;0,35;0,541428571;0,9;1;1;48
0;82,47727273;0;0,9;0,7;0,78125;0,95;1;1;48
0;63,74117647;1;0,25;0,1;0,225;0,9;1;0;48
0;64,65882353;1;0,3;0,1;0,1125;1;1;1;48
0;168,7411765;1;0,4;0,5;0,6375;0,975;1;1;48
0;56,18823529;1;0,1;0,1;0,1125;0,925;1;1;48
0;30,36470588;1;0,15;0,1;0,257142857;1;1;1;48
0;47,81512605;0;0,9;0,5;0,8375;1;0;0;49
0;25,61344538;0;0,6;0,9;0,6625;0,975;1;1;49
0;63,88135593;1;0,05;0,1;0;0,925;1;0;49
0;70,55084746;1;0,5;0,4;0,125;1;1;1;49
0;97,21276596;0;0,7;0,7;0,785714286;0,85;0;0;51
0;65,44680851;0;0,6;0,1;0,8125;1;1;1;51
0;64,41489362;0;0,9;0,5;0,7975;1;1;1;51
0;55,23529412;1;0,4;0,4;0,107142857;0,875;1;0;51
0;39,31372549;1;0,03;0,85;0,8125;1;1;0;51
0;92,70588235;1;0,45;0,5;0,1875;0,9;1;1;51
0;99,20588235;1;0,2;0,25;0,0125;0,925;1;1;51
0;41,86206897;0;0,7;0,5;0,825;1;0;0;52
0;54,38;0;0,95;0,9;0,8875;0,9;0;0;52
0;97,14;0;1;0,7;0,9375;1;1;0;52
0;93,34482759;0;0,9;0,7;0,78125;0,95;1;1;52
0;65,22222222;1;0,15;0,1;0,257142857;1;1;1;52
0;87,57843137;0;0,9;0,5;0,875;1;0;0;53
0;223,5106383;0;0,9;0,5;0,875;1;0;0;53
0;205,7021277;0;0,7;0,3;0,7;0,85;0;0;53
0;128,1489362;0;0,9;0,9;0,9;1;0;0;53
0;37,87234043;0;0,6;0,7;0,74375;1;1;0;53
0;77,76595745;0;0,3;0,4;0,385714286;1;1;0;53
0;41,02941176;0;0,9;0,5;0,7975;1;1;1;53
0;174,6595745;0;0,9;0,7;0,78125;0,95;1;1;53
0;53,80612245;1;0,03;0,85;0,8125;1;1;0;53
0;58,95121951;1;0,3;0,5;0;1;1;1;53
0;47,2195122;1;0,15;0,1;0,257142857;1;1;1;53
0;78,275;0;0,9;0,5;0,875;1;0;0;54
0;42,475;0;0,2;0,25;0,164285714;0,875;1;0;54
0;37,625;0;0,6;0,7;0,74375;1;1;0;54
0;80,82692308;0;0,6;0,5;0,5;1;1;0;54
0;57,8;1;0,3;0,5;0;1;1;1;54
0;152,6545455;1;0,4;0,5;0,6375;0,975;1;1;54
0;76,61818182;1;0,1;0,1;0,1125;0,925;1;1;54
0;44,94059406;0;0,95;0,9;0,8875;0,9;0;0;55
0;54,24761905;1;0,03;0,85;0,8125;1;1;0;55
0;47,5625;0;1;1;0,9125;0,875;0;0;56
0;127,7413793;0;0,7;0,3;0,7;0,85;0;0;56
0;47,5862069;0;0,6;0,7;0,74375;1;1;0;56
0;83,86516854;1;0,4;0,3;0,35;0,95;1;0;56
0;103,1011236;1;0,5;0,1;0,4375;0,975;1;0;56
0;53,7032967;0;0,75;0,5;0,828571429;1;0;0;57
0;68,35443038;1;0,3;0,1;0,1125;1;1;1;57
0;57,91139241;1;0,1;0,1;0,1125;0,925;1;1;57
0;37,4556962;1;0,15;0,1;0,257142857;1;1;1;57
0;62,14414414;0;0,7;0,45;0,78125;0,875;0;0;58
0;78,66666667;0;0,9;0,8;0,95;0,875;0;0;58
0;73,75675676;0;0,4;0,65;0,3625;0,95;1;0;58
0;102,7657658;0;0,6;0,9;0,6625;0,975;1;1;58
0;74,55855856;0;0,4;0,5;0,3125;0,975;1;1;58
0;26,25225225;0;0,15;0,05;0,171428571;1;1;1;58
0;60,61;0;0,8;0,5;0,75625;0,975;0;0;59
0;59,17;0;0,6;0,5;0,7125;1;0;0;59
0;63,6;0;0,8;0,85;0,8625;0,975;0;0;59
0;41,95121951;0;0,6;0,7;0,74375;1;1;0;59
0;59,60465116;0;0,7;0,6;0,725;0,95;0;0;60
0;37,20930233;0;0,6;0,9;0,6625;0,975;1;1;60
0;48,79069767;0;0,15;0,05;0,171428571;1;1;1;60
0;216,5747126;1;0,25;0,1;0,225;0,9;1;0;60
0;97,72413793;1;0,5;0,1;0,4375;0,975;1;0;60
0;43,48837209;1;0,02;0,1;0;0,875;1;0;60
0;106,3678161;1;0,4;0,5;0,6375;0,975;1;1;60
0;177,5116279;1;0,6;0,6;0,55625;1;1;1;60
0;54,63953488;0;0,7;0,6;0,85625;1;0;0;61
0;51,56976744;0;0,7;0,6;0,725;0,95;0;0;61
0;42,84285714;0;0,9;0,05;0,12375;0,9;1;0;61
0;136,8;0;0,6;0,8;0,7625;1;1;0;61
0;27,72093023;0;0,6;0,9;0,6625;0,975;1;1;61
0;66,41428571;0;0,65;0,45;0,614285714;0,775;1;1;61
0;40,34285714;0;0,6;0,9;0,6625;0,975;1;1;61
0;35,65;1;0,02;0,1;0;0,875;1;0;61
0;44,63333333;1;0,3;0,3;0,3625;0,875;1;0;61
0;67,8;1;0,05;0,1;0;0,925;1;0;61
0;59,83333333;1;0;0,5;0,0025;0,85;1;1;61
0;78,55;1;0,5;0,4;0,125;1;1;1;61
0;99,85185185;0;0,8;0,5;0,8125;0,875;0;0;62
0;36,19444444;0;0,8;0,45;0,928571429;0,8;0;0;62
0;95,46428571;0;0,7;0,6;0,725;0,95;0;0;62
0;167,6785714;0;0,9;0,95;0,9625;0,9;0;0;62
0;161,6428571;0;0,9;0,5;0,8375;1;0;0;62
0;49,80555556;0;0,8;0,5;0,542857143;0,925;1;1;62
0;73,55238095;0;0,8;0,5;0,75625;0,975;0;0;63
0;59,15238095;0;0,6;0,5;0,7125;1;0;0;63
0;67,33333333;0;0,2;0,8;0,46875;1;0;0;63
0;124,9019608;0;0,8;0,5;0,75625;0,975;0;0;63
0;94,88235294;0;0,8;0,85;0,8625;0,975;0;0;63
0;52,03921569;0;0,96;0,75;0,907142857;0,9;0;0;63
0;85,98039216;0;0,75;1;0,98125;1;0;0;63
0;102,2156863;0;0,7;0,6;0,85625;1;0;0;63
0;51,94117647;0;0,7;0,6;0,725;0,95;0;0;63
0;51;0;0,9;0,95;0,9625;0,9;0;0;63
0;64,35294118;0;0,7;0,45;0,78125;0,875;0;0;63
0;63,49019608;0;0,9;0,8;0,95;0,875;0;0;63
0;87,5047619;0;0,5;0,5;0,778571429;0,975;1;0;63
0;53,67619048;0;0,9;0,05;0,12375;0,9;1;0;63
0;38,01769912;0;0,95;0,9;0,8875;0,9;0;0;64
0;68,54867257;0;0,9;0,9;1;0,75;0;0;64
0;28,23893805;0;0,6;0,7;0,74375;1;1;0;64
0;44,00884956;0;0,9;0,5;0,7975;1;1;1;64
